"user_id","avg_pay_amt","avg_pay_amt_weekdays","avg_pay_amt_weekends"
38299,"<29","<29","<29"
38300,"[49,65)","[49,65)","[49,65)"
38301,"[29,36)","<29","[49,65)"
38313,"[36,49)","[36,49)","[29,36)"
38319,">=65",">=65",">=65"
38327,"[49,65)","[49,65)","[49,65)"
38330,"[29,36)","[29,36)","[36,49)"
38360,"[36,49)","[29,36)",">=65"
38365,"[36,49)","未知","[49,65)"
38391,"[36,49)","[36,49)","[36,49)"
38427,"[29,36)","[29,36)","[36,49)"
38440,"[36,49)","[36,49)","[36,49)"
38460,"[36,49)","[29,36)","[36,49)"
38464,"[36,49)","未知","[49,65)"
38481,"[36,49)","[36,49)","[36,49)"
38486,"[29,36)","[29,36)","[29,36)"
38497,"[36,49)","未知",">=65"
38503,"[49,65)","[49,65)","[49,65)"
38517,"[36,49)","[36,49)","[29,36)"
38521,">=65",">=65","[49,65)"
38524,"<29","<29","<29"
38534,"<29","<29","<29"
38539,"[49,65)","[49,65)","[49,65)"
38542,">=65",">=65",">=65"
38547,">=65",">=65",">=65"
38549,"<29","[29,36)","<29"
38553,">=65",">=65",">=65"
38559,"[36,49)","[36,49)","[36,49)"
38569,"[29,36)","[29,36)","[36,49)"
38586,"[49,65)","[49,65)","[49,65)"
38590,"<29","<29","[29,36)"
38594,"[49,65)","[49,65)","[49,65)"
38628,">=65",">=65",">=65"
38630,">=65",">=65",">=65"
38652,"<29","<29","<29"
38653,"[49,65)","[49,65)","[49,65)"
38664,"[36,49)","未知",">=65"
38667,"[49,65)","[49,65)",">=65"
38686,">=65",">=65",">=65"
38697,">=65",">=65",">=65"
38709,"[29,36)","[29,36)","[29,36)"
38711,"[36,49)","未知","[49,65)"
38729,"[36,49)","未知",">=65"
38748,"[29,36)","[29,36)","<29"
38751,"[36,49)","[29,36)","[36,49)"
38822,"[36,49)","[36,49)","[36,49)"
38836,"[49,65)","未知",">=65"
38841,"[49,65)","[49,65)","[49,65)"
38843,">=65",">=65",">=65"
38844,"<29","[29,36)","<29"
38855,"[49,65)","[49,65)","[49,65)"
38864,">=65",">=65",">=65"
38877,"[49,65)","[36,49)","[36,49)"
38910,">=65",">=65",">=65"
38928,"<29","<29","<29"
38932,">=65",">=65",">=65"
38941,"[36,49)","[36,49)","<29"
38943,"[49,65)","[36,49)","[36,49)"
38951,"<29","<29","<29"
38962,"[29,36)","[29,36)","[29,36)"
38964,"<29","<29","<29"
38973,"[36,49)","[36,49)","[36,49)"
38976,"[49,65)","[49,65)","[49,65)"
38983,"[29,36)","[29,36)","[29,36)"
38989,"[49,65)","[49,65)","[49,65)"
39012,">=65","[49,65)",">=65"
39014,">=65",">=65",">=65"
39019,"<29","<29","<29"
39024,"[49,65)","[36,49)","<29"
39026,"[49,65)","[49,65)","[49,65)"
39047,"[36,49)","未知","[49,65)"
39059,"[49,65)","未知","[49,65)"
39068,"[36,49)","[36,49)","[36,49)"
39074,">=65","[49,65)",">=65"
39083,">=65",">=65",">=65"
39085,"[36,49)","未知","[49,65)"
39086,"<29","<29","<29"
39098,"<29","<29","<29"
39112,"[49,65)","[49,65)",">=65"
39116,"[36,49)","[29,36)","[49,65)"
39134,"[49,65)","[49,65)","[49,65)"
39160,"<29","<29","<29"
39173,"[36,49)","未知","[49,65)"
39193,"[36,49)","未知","未知"
39200,">=65",">=65",">=65"
39205,"[36,49)","[36,49)","[29,36)"
39208,"[36,49)","[36,49)","[36,49)"
39212,"<29","<29","<29"
39229,"[36,49)","[36,49)","[36,49)"
39235,"[36,49)","[36,49)","[36,49)"
39237,"[36,49)","[36,49)","[29,36)"
39247,"[36,49)","[36,49)","[36,49)"
39273,"[29,36)","[29,36)","[36,49)"
39291,"[49,65)","[49,65)","[49,65)"
39316,"[36,49)","[36,49)","[29,36)"
39324,"[49,65)","[36,49)","[36,49)"
39338,">=65",">=65",">=65"
39345,"[29,36)","[36,49)","<29"
39361,">=65",">=65",">=65"
39362,">=65",">=65",">=65"
39371,">=65",">=65",">=65"
39395,">=65","[49,65)",">=65"
39398,">=65",">=65",">=65"
39445,"<29","[29,36)","<29"
39452,"[29,36)","[29,36)","[29,36)"
39459,"[36,49)","[36,49)","[36,49)"
39462,"<29","<29","<29"
39494,"[49,65)","[36,49)","[36,49)"
39507,">=65",">=65",">=65"
39524,"[49,65)","[49,65)","[49,65)"
39539,"[36,49)","[36,49)","[36,49)"
39570,"<29","<29","[29,36)"
39571,"[29,36)","[29,36)","[36,49)"
39574,"<29","<29","<29"
39583,">=65",">=65",">=65"
39632,">=65",">=65",">=65"
39636,"[36,49)","[36,49)","[29,36)"
39646,"<29","<29","<29"
39657,"<29","[29,36)","<29"
39659,"[29,36)","[29,36)","<29"
39662,">=65",">=65","[49,65)"
39669,">=65","[36,49)","[36,49)"
39684,"[29,36)","[29,36)","[36,49)"
39695,"[36,49)","[36,49)","[36,49)"
39713,"[29,36)","[29,36)","<29"
39719,"<29","<29","<29"
39725,"[29,36)","[29,36)","[29,36)"
39729,"[49,65)","[49,65)","[49,65)"
39745,"<29","<29","<29"
39754,"[29,36)","<29","[29,36)"
39761,"[49,65)","[36,49)","[36,49)"
39763,"[36,49)","[36,49)","[36,49)"
39765,"<29","<29","<29"
39776,"[49,65)","[36,49)","[36,49)"
39793,"[49,65)","[49,65)","[49,65)"
39795,"<29","<29","<29"
39811,"[49,65)","未知","[49,65)"
39816,">=65",">=65",">=65"
39824,"[36,49)","[36,49)","[36,49)"
39831,"[49,65)","[49,65)","[49,65)"
39848,">=65",">=65",">=65"
39858,"[36,49)","[36,49)","[36,49)"
39860,"[36,49)","[36,49)","[29,36)"
39869,">=65",">=65",">=65"
39882,"[36,49)","[36,49)","[36,49)"
39885,"[36,49)","[36,49)","[36,49)"
39888,"[36,49)","[36,49)","[36,49)"
39892,">=65",">=65",">=65"
39898,"[36,49)","[36,49)","<29"
39919,"[29,36)","[29,36)","[36,49)"
39930,">=65",">=65",">=65"
39943,">=65",">=65","未知"
39949,"[36,49)","[36,49)","[36,49)"
39956,"[49,65)","未知","[49,65)"
39966,">=65",">=65",">=65"
39970,"<29","<29","<29"
39981,"[36,49)","[36,49)","[36,49)"
39995,"[29,36)","[29,36)","[36,49)"
40008,">=65",">=65",">=65"
40016,"[49,65)",">=65","[49,65)"
40017,"[29,36)","[29,36)","[29,36)"
40045,">=65","[49,65)",">=65"
40051,"[36,49)","[36,49)","[36,49)"
40057,"[36,49)","[36,49)","[36,49)"
40058,"[36,49)","未知","[49,65)"
40069,"[29,36)","<29","[29,36)"
40108,"[36,49)","[29,36)","[36,49)"
40110,"[49,65)","[36,49)","[36,49)"
40114,"[29,36)","[29,36)","<29"
40119,">=65",">=65",">=65"
40124,"[29,36)","[29,36)","<29"
40127,">=65",">=65",">=65"
40139,"<29","<29","<29"
40146,"[36,49)","[36,49)","[36,49)"
40148,"[49,65)","[36,49)","[36,49)"
40149,"[49,65)","[36,49)","[36,49)"
40152,"[29,36)","[29,36)","[29,36)"
40160,"[36,49)","[36,49)","[36,49)"
40171,"[29,36)","[29,36)","[36,49)"
40177,"[49,65)","[49,65)","[49,65)"
40180,"[29,36)","<29","[36,49)"
40188,">=65",">=65",">=65"
40191,"[29,36)","[29,36)","[29,36)"
40209,"<29","<29","<29"
40215,">=65",">=65",">=65"
40231,"[36,49)","[29,36)","[49,65)"
40240,"[49,65)","[49,65)","[49,65)"
40252,">=65",">=65",">=65"
40255,"<29","<29","<29"
40268,">=65",">=65",">=65"
40269,"[29,36)","[36,49)","[29,36)"
40276,"[29,36)","[29,36)","[29,36)"
40280,"<29","<29","[29,36)"
40294,"[36,49)","[36,49)","[36,49)"
40301,"[36,49)","[36,49)","[29,36)"
40314,">=65","未知",">=65"
40316,"[36,49)","[36,49)","<29"
40330,"[29,36)","[29,36)","[36,49)"
40335,"[36,49)","未知","[49,65)"
40342,"[49,65)","[36,49)","[36,49)"
40356,"[29,36)","[29,36)","[36,49)"
40361,">=65",">=65","[49,65)"
40376,"[29,36)","[29,36)","[29,36)"
40378,"[49,65)","[49,65)","未知"
40379,">=65",">=65",">=65"
40392,"<29","<29","<29"
40402,"[36,49)","[36,49)","[29,36)"
40417,"[29,36)","[29,36)","[29,36)"
40442,"[36,49)","[36,49)","[36,49)"
40470,"<29","<29","<29"
40477,"[29,36)","[29,36)","[29,36)"
40490,"[49,65)","未知",">=65"
40506,"[36,49)","[36,49)","[36,49)"
40514,"<29","<29","[29,36)"
40527,"[49,65)",">=65","[49,65)"
40539,"[49,65)","未知",">=65"
40550,"[49,65)","[49,65)","[49,65)"
40555,">=65",">=65",">=65"
40565,"<29","<29","未知"
40567,"<29","<29","<29"
40568,">=65",">=65",">=65"
40577,"[49,65)","未知","[49,65)"
40586,"[29,36)","[29,36)","[29,36)"
40588,"<29","<29","<29"
40597,"<29","<29","<29"
40598,"<29","<29","<29"
40600,"<29","<29","<29"
40612,">=65",">=65",">=65"
40618,"[29,36)","[36,49)","[29,36)"
40634,">=65",">=65","[49,65)"
40635,">=65","[49,65)",">=65"
40636,"[29,36)","[36,49)","[29,36)"
40654,"[29,36)","[29,36)","[36,49)"
40659,">=65",">=65",">=65"
40662,"<29","<29","<29"
40677,"[29,36)","[29,36)","[29,36)"
40684,">=65",">=65",">=65"
40692,"[49,65)","未知","[49,65)"
40700,"[36,49)","[36,49)","[36,49)"
40712,"[36,49)","[36,49)","[36,49)"
40714,"<29","<29","<29"
40721,">=65",">=65",">=65"
40739,">=65",">=65",">=65"
40749,"[36,49)","[36,49)","[36,49)"
40772,"[29,36)","<29","[49,65)"
40776,"[36,49)","[36,49)","<29"
40805,"[36,49)","[36,49)","[36,49)"
40807,"[29,36)","[29,36)","[29,36)"
40812,"[49,65)","[49,65)",">=65"
40814,"[36,49)","[29,36)","[36,49)"
40817,"[29,36)","[29,36)","[36,49)"
40829,"[49,65)","[36,49)","<29"
40834,"[29,36)","[29,36)","[29,36)"
40844,"<29","<29","<29"
40878,"[29,36)","[29,36)","[29,36)"
40884,"[29,36)","[29,36)","[36,49)"
40894,"[36,49)","<29","[36,49)"
40911,">=65",">=65",">=65"
40921,">=65",">=65",">=65"
40922,">=65",">=65",">=65"
40929,"[36,49)","未知","[49,65)"
40931,">=65",">=65",">=65"
40935,"[36,49)","未知",">=65"
40980,"<29","<29","<29"
40989,"[36,49)","[36,49)","[29,36)"
41013,"<29","<29","<29"
41015,"[36,49)","[36,49)","[36,49)"
41026,">=65","[49,65)",">=65"
41057,"<29","<29","<29"
41064,">=65",">=65",">=65"
41076,"<29","<29","<29"
41079,"<29","<29","<29"
41097,"[29,36)","[29,36)","[29,36)"
41105,"[49,65)","未知",">=65"
41111,"[49,65)","[49,65)","[49,65)"
41124,"[36,49)","[36,49)","[36,49)"
41125,"[49,65)","[49,65)",">=65"
41134,">=65","[49,65)",">=65"
41165,"[36,49)","[29,36)","[36,49)"
41190,"[36,49)","[36,49)","[36,49)"
41199,"<29","<29","<29"
41215,"[49,65)","[49,65)","[49,65)"
41217,"<29","<29","<29"
41221,"[36,49)","[36,49)","[36,49)"
41246,"[36,49)","[36,49)","[36,49)"
41255,">=65",">=65","[49,65)"
41274,"[36,49)","[36,49)","[36,49)"
41291,"[29,36)","<29","[36,49)"
41294,">=65",">=65",">=65"
41304,"[29,36)","<29",">=65"
41305,"[29,36)","[29,36)","[29,36)"
41309,"[49,65)","[49,65)","[49,65)"
41338,"<29","<29","<29"
41346,"[49,65)","[49,65)",">=65"
41355,"[49,65)","[49,65)","[49,65)"
41358,"[49,65)","[49,65)",">=65"
41365,"<29","<29","<29"
41366,"[49,65)","[49,65)","[49,65)"
41367,">=65",">=65",">=65"
41394,"[49,65)","[49,65)","[49,65)"
41451,"[36,49)","[36,49)","[29,36)"
41454,"[29,36)","[29,36)","[36,49)"
41478,"<29","<29","未知"
41490,"<29","<29","<29"
41519,">=65",">=65",">=65"
41527,"[49,65)","[36,49)","[36,49)"
41555,"[49,65)","[49,65)","[49,65)"
41564,">=65","[49,65)",">=65"
41571,"[36,49)","[29,36)","[49,65)"
41578,">=65",">=65","[49,65)"
41590,"[29,36)","[29,36)","[29,36)"
41617,"<29","[29,36)","<29"
41622,"[36,49)","[36,49)","[36,49)"
41631,"[49,65)","[49,65)","[49,65)"
41641,"[36,49)","未知","未知"
41642,"[36,49)","[36,49)","[36,49)"
41648,"[49,65)","[49,65)","[49,65)"
41660,"<29","<29","<29"
41673,">=65",">=65",">=65"
41674,"<29","<29","<29"
41680,"[36,49)","[36,49)","[36,49)"
41686,"[49,65)","[49,65)","[49,65)"
41703,"[36,49)","未知","[49,65)"
41718,"<29","<29","[29,36)"
41730,">=65",">=65",">=65"
41741,"[36,49)","[36,49)","[36,49)"
41766,"<29","<29","<29"
41767,"<29","<29","<29"
41780,"[36,49)","未知","[49,65)"
41788,"[36,49)","[36,49)","[36,49)"
41793,"[49,65)","[49,65)","[49,65)"
41824,"[29,36)","[29,36)","[29,36)"
41833,"[49,65)","[49,65)","[49,65)"
41853,"[36,49)","[36,49)","[36,49)"
41854,">=65",">=65",">=65"
41865,"<29","<29","<29"
41877,"<29","<29","<29"
41878,"[36,49)","未知","[49,65)"
41890,"[29,36)","[29,36)","[29,36)"
41897,"[49,65)","[49,65)","[49,65)"
41904,"[29,36)","[29,36)","[29,36)"
41913,"[29,36)","<29","[29,36)"
41922,"[49,65)","[49,65)","[49,65)"
41941,"[36,49)","[36,49)","<29"
41944,"<29","<29","<29"
41959,"[49,65)","[49,65)","[49,65)"
41961,"[36,49)","[36,49)","[36,49)"
41972,"[36,49)","未知","[49,65)"
41980,"[49,65)","[49,65)","[49,65)"
41981,">=65",">=65",">=65"
41982,"<29","<29","<29"
41983,"[29,36)","[29,36)","[36,49)"
42017,">=65",">=65",">=65"
42038,"<29","<29","<29"
42042,">=65",">=65",">=65"
42050,">=65",">=65",">=65"
42060,"[36,49)","[36,49)","[36,49)"
42065,"[49,65)","[49,65)","[49,65)"
42066,"[49,65)","[49,65)","[49,65)"
42068,"[49,65)","[49,65)",">=65"
42086,">=65",">=65",">=65"
42096,"[36,49)","[36,49)","[36,49)"
42131,"[49,65)","[49,65)","[49,65)"
42146,"[49,65)","[49,65)","[49,65)"
42153,"<29","<29","<29"
42154,"[49,65)","[49,65)","[49,65)"
42171,"<29","<29","<29"
42184,"[29,36)","[29,36)","[29,36)"
42227,">=65",">=65",">=65"
42237,"[29,36)","<29","[36,49)"
42246,"<29","<29","<29"
42256,"[29,36)","[29,36)","[29,36)"
42261,"[49,65)","[49,65)","[49,65)"
42270,">=65",">=65",">=65"
42272,"<29","<29","<29"
42274,"[36,49)","[36,49)","[36,49)"
42280,"[29,36)","[29,36)","<29"
42294,"[49,65)",">=65","[49,65)"
42306,"[49,65)","[49,65)","[49,65)"
42330,">=65",">=65",">=65"
42343,"[36,49)","[29,36)","[36,49)"
42347,">=65",">=65",">=65"
42370,"[49,65)","[36,49)","[36,49)"
42372,"[49,65)","[49,65)",">=65"
42376,"[36,49)","[36,49)","[36,49)"
42387,"[49,65)","[49,65)","[49,65)"
42390,"<29","<29","<29"
42392,"<29","<29","[36,49)"
42396,"<29","<29","<29"
42406,"<29","<29","<29"
42416,"[36,49)","[36,49)","[36,49)"
42427,"[29,36)","[36,49)","[29,36)"
42438,"[49,65)","[49,65)","[49,65)"
42440,"[29,36)","<29","[49,65)"
42452,"[29,36)","[29,36)","<29"
42459,"<29","<29","<29"
42480,"<29","<29","<29"
42487,"<29","<29","<29"
42500,"[36,49)","[36,49)","[29,36)"
42510,"[36,49)","[36,49)","[29,36)"
42516,"[49,65)","[49,65)","[49,65)"
42531,"[29,36)","[29,36)","[29,36)"
42540,"[36,49)","[36,49)","[36,49)"
42544,"[49,65)","[36,49)","[36,49)"
42551,">=65",">=65",">=65"
42558,">=65",">=65",">=65"
42563,"[36,49)","未知","[49,65)"
42571,"<29","<29","[36,49)"
42605,">=65","未知",">=65"
42632,"[29,36)","[29,36)","[36,49)"
42637,"<29","<29","<29"
42649,"<29","<29","<29"
42662,"[49,65)","[49,65)",">=65"
42665,"<29","<29","<29"
42682,"<29","<29","<29"
42717,"[49,65)","[49,65)",">=65"
42723,"[36,49)","[36,49)","[36,49)"
42725,"[49,65)","[49,65)","[49,65)"
42736,"[49,65)","未知","[49,65)"
42745,">=65",">=65",">=65"
42746,"[29,36)","[29,36)","[36,49)"
42747,"<29","[29,36)","<29"
42755,">=65",">=65",">=65"
42769,"<29","[29,36)","<29"
42785,"[49,65)","[49,65)","[49,65)"
42787,"[49,65)","[36,49)","[36,49)"
42794,"[36,49)","[36,49)","[36,49)"
42795,"<29","<29","<29"
42799,"[36,49)","[36,49)","[36,49)"
42848,">=65","[49,65)",">=65"
42851,"[29,36)","[29,36)","<29"
42860,"[36,49)","[36,49)","[36,49)"
42861,">=65",">=65",">=65"
42867,"<29","<29","<29"
42879,">=65",">=65",">=65"
42882,">=65","[36,49)","[36,49)"
42883,"[36,49)","[36,49)","[36,49)"
42885,"<29","<29","<29"
42899,"[49,65)","[36,49)","[36,49)"
42902,"[36,49)","[36,49)","[36,49)"
42905,"[36,49)","[36,49)","[29,36)"
42913,"<29","<29","[29,36)"
42915,"[49,65)","未知",">=65"
42925,"[36,49)","未知","[49,65)"
42926,"[36,49)","[36,49)","[29,36)"
42932,"[36,49)","[36,49)","[36,49)"
42943,"[36,49)","[36,49)","[36,49)"
42954,"[49,65)","[49,65)",">=65"
42956,"[49,65)","[49,65)",">=65"
42966,"[29,36)","[29,36)","[29,36)"
42967,"[36,49)","[36,49)","[36,49)"
42980,"[36,49)","[36,49)","[36,49)"
42987,">=65",">=65",">=65"
42988,"[36,49)","[36,49)","[36,49)"
42993,"[29,36)","[29,36)","[36,49)"
42995,"[49,65)","[49,65)",">=65"
43007,"[29,36)","[36,49)","[29,36)"
43020,"[49,65)","[49,65)","[49,65)"
43024,"[29,36)","[29,36)","[29,36)"
43039,"[49,65)","[49,65)","[49,65)"
43043,"[49,65)","[49,65)","[49,65)"
43050,"[49,65)","[49,65)",">=65"
43066,">=65",">=65",">=65"
43071,"<29","<29","<29"
43074,">=65",">=65",">=65"
43084,"<29","<29","[29,36)"
43090,"<29","<29","<29"
43104,"[49,65)","[49,65)",">=65"
43106,"[36,49)","[36,49)","[36,49)"
43131,"[29,36)","[29,36)","[29,36)"
43155,"[49,65)","未知",">=65"
43158,"[36,49)","[36,49)","[36,49)"
43171,"[49,65)","[36,49)","[36,49)"
43172,"[36,49)","未知","[49,65)"
43183,"[49,65)","[49,65)","[49,65)"
43194,"[29,36)","<29","[36,49)"
43195,"[36,49)","未知","[49,65)"
43222,"[49,65)","未知",">=65"
43225,"<29","<29","<29"
43235,"[49,65)","[49,65)","[49,65)"
43236,"<29","<29","<29"
43269,"[29,36)","[29,36)","[29,36)"
43271,"[36,49)","[36,49)","[29,36)"
43279,"<29","<29","<29"
43298,">=65",">=65",">=65"
43300,"[36,49)","[36,49)","[36,49)"
43305,"[49,65)","[49,65)","[49,65)"
43311,"[36,49)","[36,49)","[36,49)"
43351,"[29,36)","[29,36)","[36,49)"
43354,"[36,49)","[36,49)","[36,49)"
43364,">=65",">=65",">=65"
43373,">=65",">=65",">=65"
43374,">=65",">=65",">=65"
43382,"[49,65)","[49,65)","[49,65)"
43408,"[36,49)","[29,36)","[36,49)"
43416,"[36,49)","[36,49)","[36,49)"
43426,"[36,49)","[36,49)","[36,49)"
43430,"<29","<29","[29,36)"
43433,"[29,36)","[29,36)","[29,36)"
43440,"[36,49)","[36,49)","[36,49)"
43442,">=65",">=65",">=65"
43454,"[49,65)","未知",">=65"
43488,"<29","<29","<29"
43512,"<29","<29","<29"
43517,"[49,65)",">=65","[49,65)"
43528,"[36,49)","未知",">=65"
43536,"[29,36)","[29,36)","[29,36)"
43544,"[49,65)","[49,65)","[49,65)"
43549,"[36,49)","[36,49)","[36,49)"
43568,"[29,36)","[29,36)","[29,36)"
43573,"[36,49)","未知","未知"
43584,">=65",">=65",">=65"
43593,"[29,36)","[29,36)","[29,36)"
43605,"[29,36)","[29,36)","[36,49)"
43607,"[36,49)","[29,36)","[36,49)"
43613,"<29","<29","<29"
43622,">=65",">=65",">=65"
43627,"<29","<29","<29"
43628,"[29,36)","<29","[36,49)"
43629,"[36,49)","[36,49)","[36,49)"
43642,"[29,36)","[29,36)","[29,36)"
43644,"[29,36)","<29","[36,49)"
43663,"[29,36)","[29,36)","[29,36)"
43679,"[49,65)","[49,65)","[49,65)"
43691,"<29","[29,36)","<29"
43759,">=65",">=65",">=65"
43763,"[36,49)","[36,49)","[36,49)"
43764,"<29","<29","<29"
43783,"[36,49)","[36,49)","[36,49)"
43824,"[49,65)",">=65","[49,65)"
43826,"<29","<29","<29"
43833,"[36,49)","[36,49)","[36,49)"
43840,"[29,36)","[29,36)","[29,36)"
43847,"[29,36)","[29,36)","[29,36)"
43851,"[49,65)","[49,65)","[49,65)"
43884,"<29","<29","[29,36)"
43898,"[49,65)","[49,65)","[49,65)"
43902,"[36,49)","[36,49)","[36,49)"
43908,"[36,49)","[29,36)","[36,49)"
43953,"[36,49)","[36,49)","[29,36)"
43955,"[29,36)","[29,36)","[29,36)"
43964,">=65",">=65",">=65"
43991,"<29","<29","<29"
43994,">=65",">=65",">=65"
44002,"[49,65)","[49,65)",">=65"
44004,"<29","<29","<29"
44007,"[49,65)","[49,65)","[49,65)"
44008,"[29,36)","[29,36)","[29,36)"
44016,">=65",">=65",">=65"
44020,"<29","<29","<29"
44023,"<29","<29","<29"
44035,"[36,49)","未知","[49,65)"
44036,"[36,49)","[36,49)","[36,49)"
44050,"[36,49)","[36,49)","[36,49)"
44075,"[29,36)","[29,36)","[36,49)"
44079,">=65",">=65",">=65"
44084,">=65",">=65",">=65"
44085,"<29","<29","<29"
44100,"[36,49)","[29,36)","[49,65)"
44124,"<29","<29","[29,36)"
44135,"[29,36)","<29","[29,36)"
44137,"<29","<29","<29"
44146,"[36,49)","[36,49)","[36,49)"
44155,"<29","<29","<29"
44167,"[36,49)","[36,49)","[36,49)"
44169,"[36,49)","[29,36)","[36,49)"
44179,">=65",">=65",">=65"
44198,">=65","[49,65)",">=65"
44201,"<29","<29","<29"
44202,"<29","<29","<29"
44214,"[49,65)","[49,65)","[49,65)"
44215,"<29","<29","[29,36)"
44222,"<29","<29","[29,36)"
44229,"<29","<29","<29"
44233,"[36,49)","[36,49)","[36,49)"
44241,"[49,65)",">=65","[49,65)"
44244,">=65","[49,65)",">=65"
44247,"[36,49)","[36,49)","[36,49)"
44250,">=65",">=65",">=65"
44252,">=65",">=65","[49,65)"
44260,">=65",">=65",">=65"
44265,"[36,49)","[36,49)","[36,49)"
44285,"<29","<29","<29"
44298,"<29","<29","<29"
44299,">=65",">=65",">=65"
44304,"<29","<29","<29"
44308,"[29,36)","[29,36)","[36,49)"
44313,">=65",">=65",">=65"
44316,"<29","<29","<29"
44322,"[36,49)","[36,49)","[36,49)"
44326,"<29","<29","<29"
44334,"[49,65)","[49,65)",">=65"
44336,"[36,49)","未知","[49,65)"
44342,"[49,65)","[36,49)","[36,49)"
44360,">=65",">=65",">=65"
44365,"[49,65)","[36,49)","[36,49)"
44366,">=65",">=65",">=65"
44373,"<29","<29","[29,36)"
44382,"<29","<29","[29,36)"
44387,"[49,65)","未知","[49,65)"
44396,"[36,49)","[29,36)","[36,49)"
44400,"[49,65)","[49,65)","[49,65)"
44403,"[36,49)","[36,49)","[36,49)"
44408,"<29","<29","<29"
44416,"[29,36)","[29,36)","[29,36)"
44446,"[36,49)","[36,49)","[36,49)"
44456,"<29","<29","<29"
44459,"[49,65)","[49,65)",">=65"
44460,">=65",">=65",">=65"
44466,">=65",">=65",">=65"
44477,">=65","[49,65)",">=65"
44480,"[36,49)","[36,49)","[36,49)"
44495,"[49,65)","[49,65)","[49,65)"
44523,"[49,65)","[49,65)","[49,65)"
44530,"[49,65)","[36,49)","[36,49)"
44537,"<29","<29","<29"
44548,"[36,49)","[36,49)","[29,36)"
44569,"[49,65)","[49,65)",">=65"
44575,"[29,36)","[29,36)","[36,49)"
44579,"[36,49)","[36,49)","[36,49)"
44583,"<29","<29","<29"
44584,"[49,65)","[49,65)","[49,65)"
44617,"[29,36)","<29","[36,49)"
44622,"[36,49)","[36,49)","[29,36)"
44637,"<29","<29","<29"
44678,">=65",">=65",">=65"
44679,"[49,65)","[49,65)","[49,65)"
44681,"[36,49)","[36,49)","[36,49)"
44697,"<29","<29","<29"
44727,"[36,49)","[36,49)","[36,49)"
44738,"<29","<29","<29"
44743,"[36,49)","[36,49)","[36,49)"
44748,"[29,36)","[29,36)","[36,49)"
44755,"<29","<29","[36,49)"
44764,"<29","<29","未知"
44765,"[49,65)","[49,65)","[49,65)"
44767,"<29","<29","<29"
44779,">=65",">=65","[49,65)"
44790,"<29","<29","<29"
44796,"[49,65)","[49,65)",">=65"
44802,"[29,36)","[29,36)","[36,49)"
44806,"<29","<29","<29"
44829,"[29,36)","[29,36)","[29,36)"
44835,"<29","<29","<29"
44846,">=65",">=65",">=65"
44850,"[36,49)","[29,36)","[36,49)"
44851,"[49,65)","未知","[49,65)"
44855,"[36,49)","[36,49)","[36,49)"
44861,"[49,65)","[49,65)","[49,65)"
44880,"[49,65)","[36,49)","[36,49)"
44886,"[36,49)","[36,49)","[36,49)"
44891,"[49,65)","未知","[49,65)"
44895,"[36,49)","[29,36)","[36,49)"
44896,">=65",">=65",">=65"
44911,">=65",">=65","[49,65)"
44912,"<29","<29","<29"
44919,"[36,49)","<29","[36,49)"
44933,"[49,65)","未知","[49,65)"
44952,"[36,49)","[36,49)","[29,36)"
44956,"[49,65)",">=65","[49,65)"
44961,"[36,49)","[36,49)","[36,49)"
44969,"[36,49)","[29,36)","[49,65)"
44975,"[36,49)","[36,49)","[36,49)"
45007,"[36,49)","[36,49)","[36,49)"
45022,"[36,49)","[36,49)","[36,49)"
45028,">=65",">=65",">=65"
45039,"[49,65)","[49,65)",">=65"
45057,"<29","<29","<29"
45073,">=65",">=65",">=65"
45090,"[29,36)","[29,36)","[29,36)"
45104,">=65",">=65","未知"
45115,"<29","<29","<29"
45131,">=65",">=65",">=65"
45133,"[29,36)","[29,36)","[29,36)"
45153,"<29","<29","<29"
45158,"[49,65)","[49,65)","[49,65)"
45173,"<29","<29","<29"
45180,">=65",">=65",">=65"
45183,"[49,65)","[36,49)","[36,49)"
45194,"[49,65)","未知","[49,65)"
45196,"[29,36)","[29,36)","[29,36)"
45209,"[36,49)","未知",">=65"
45215,"[29,36)","[29,36)","[29,36)"
45222,"[29,36)","[29,36)","[29,36)"
45242,"[36,49)","[36,49)","[36,49)"
45245,">=65",">=65",">=65"
45259,"[49,65)","[49,65)","[49,65)"
45261,"[36,49)","[36,49)","[36,49)"
45277,"[36,49)","未知","[49,65)"
45281,">=65",">=65","未知"
45289,"<29","<29","<29"
45309,"[36,49)","未知","[49,65)"
45324,"<29","<29","<29"
45325,"[49,65)","未知",">=65"
45327,"[29,36)","[29,36)","[29,36)"
45328,">=65","[49,65)",">=65"
45333,">=65",">=65",">=65"
45338,"<29","<29","<29"
45366,"[29,36)","[29,36)","[29,36)"
45393,"<29","<29","<29"
45395,">=65",">=65",">=65"
45417,"[29,36)","[29,36)","[29,36)"
45424,"[29,36)","[29,36)","[29,36)"
45426,"[36,49)","[29,36)","[36,49)"
