"wm_poi_id","wm_poi_name","primary_second_tag_name","primary_third_tag_name","primary_first_tag_name","poi_brand_id","aor_id","poi_score","delivery_comment_avg_score","food_comment_avg_score"
856,"3f1985-253623-982162-613072-6d930-ae786-121306-402923-5f38-1f2314-192896-652408-431608-272349","0","0","0","94","1","4.86","4.94","4.87"
857,"002989-fc647-5b1293-043458-d82616-fc647-43819-6d3428","0","26","0","8","1","4","5","4"
858,"751720-66812-c62143-c53116-66812-c62143-de2424-c53116-121306-102277-9f1640-402923-84752-231660-c7153-8c2935-431608-272349","1","59","0","241","3","4.67","5","4.75"
859,"50882-843441-323291-64368-b2193-fc3373-d71618-b2193-d0128-5a1952-ac854","0","29","0","8","0","4.38","4.9","4.33"
860,"2c3454-6f1663-8a2234-c21871-121306-402923-e61012-431608-272349","0","18","0","8","3","4.5","4.81","4.48"
861,"321829-60442-4a3834-121306-102277-9f1640-402923-5f38-1f2314-192896-652408-431608-272349","7","36","0","155","1","5","5","5"
863,"e01010-851875-be1093-d4496-2e1710-1e4086-4a2318","0","15","0","8","8","4.39","4.91","4.41"
864,"042150-b12072-5a1952-121306-99789-be1093-ed2191-8b2706-5f38-431608-272349","2","未知","1","17","10","4.78","4.85","4.78"
865,"6b1586-9d3940-653615-341600-d13024-ce4005-c92945-121306-ce141-682644-2a1361-262634-6417-b13427-16978-431608-272349","8","未知","2","41","5","0","0","0"
866,"fc3037-9f1640-8a2234-5f730-121306-6f3045-1d283-1d553-431608-272349","1","32","0","242","6","4.77","4.96","4.75"
867,"042150-b12072-5a1952-121306-192896-2c3863-402923-d0128-431608-272349","2","未知","1","17","2","0","0","0"
868,"042150-b12072-5a1952-121306-6f3045-eb2057-871632-431608-272349","2","未知","1","17","9","0","0","0"
869,"1b1099-bf813-a32507-f3861-0f2124-ea2006-2d4026-da697-c43775-da697-87107-1b1099-121306-402923-84752-231660-c7153-8c2935-431608-272349","3","41","0","243","3","0","0","0"
870,"28807-442854-be2895-121306-e72968-b02374-39147-403983-a53996-9d1564-642862-dd2480-9d1564-431608-272349","0","0","0","123","9","4.56","4.83","4.56"
871,"9b892-361622-633554-121306-e72968-b02374-39147-403983-431608-272349","0","15","0","244","9","4.92","4.94","4.91"
872,"382631-342036-753518-e314-d71618-121306-5e2725-a21596-063761-431608-272349","1","16","0","245","0","4.58","4.87","4.6"
873,"002989-103047-87965-021794-121306-223664-d91077-8c2935-431608-272349","4","44","0","8","2","4.55","5","4.55"
874,"60725-5a3200-341600-d13024-99196-222440-603585-0a2432-a8274-6b3409-603585-611350-0a2632-0a2632-292238-292238-121306-051683-bb2878-9b2653-dc3924-431608-272349","8","未知","2","102","8","4.8","5","4.84"
875,"66812-9d1744-cc910-87965-633547-121306-c92922-773777-5d2360-612035-431608-272349","0","71","0","8","4","4.67","4.56","4.67"
876,"4a3610-a32507-8a2972-87107-b32448-c22442-4f538-623852-121306-402923-84752-231660-c7153-8c2935-431608-272349","16","未知","2","246","3","0","0","0"
877,"ef577-ef577-121306-102277-9f1640-c2857-a8269-52727-881768-431608-272349","6","未知","2","26","3","4.98","5","4.96"
878,"731761-7b3449-6e4044-d71618-121306-3a239-982414-6c223-431608-272349","0","38","0","8","0","4.56","5","4.56"
879,"4e3562-68334-223743-492461-43819-6d3428-121306-192896-2c3863-871632-431608-272349","0","26","0","45","2","4.62","4.74","4.62"
880,"d3331-902458-0a2986-121306-402923-84752-c2857-a8269-431608-272349","0","7","0","247","3","4.64","4.86","4.75"
881,"fd4095-fd4095-2e1710-e314-d71618-431608-121306-402923-84752-231660-c7153-8c2935-431608-272349","7","58","0","248","3","4.71","4.94","4.72"
882,"e72968-36950-e33591-d4496-514032-59366-e41314","0","12","0","8","8","4.5","5","4.69"
883,"231660-2c3440-121306-b164-111881-e21602-431608-272349","1","2","0","249","3","4.64","5","4.77"
884,"263164-5b1293-fc3373-d71618","1","2","0","8","0","4.66","4.83","4.7"
885,"87107-611350-87107-611350-112251-f81893-121306-402923-e22943-102277-431608-272349","6","未知","2","55","2","4.85","4.94","4.88"
886,"dd1152-d556-2c3454-6f1663-8a2234-c21871-121306-9b2653-4a1218-8c2935-431608-272349","0","18","0","8","8","4.25","4.86","4.28"
887,"b92083-d0235-021794-37996","0","79","0","8","0","4.5","5","4.5"
888,"76918-7d1638-ab404-a21596-91632-30514-d72063","0","40","0","8","8","4.86","4.9","4.89"
889,"792828-042150-323291-c53116-4a3834-431608","1","2","0","8","3","3.6","4.6","3.6"
890,"87107-611350-87107-611350-112251-f81893-121306-402923-5f38-1f2314-192896-652408-5e2725-951677-272349","6","未知","2","55","1","4.81","5","4.83"
891,"604088-812352-d82670-c62143-772651-e93918-002808-b43550-c62143-5e1438-f61200-c62143-66812-a9774-c62143-604088-812352-f1890-2e1710-121306-402923-84752-431608-272349","0","15","0","8","3","4.85","4.81","4.82"
893,"2c3454-6f1663-8a2234-c21871-121306-703287-902458-431608-272349","0","18","0","8","9","4.48","4.81","4.47"
894,"87965-351117-b0540-a7398-d82616-f51944-262624-121306-be2895-4f1911-af2835-251713-a21596-063761-431608-272349","6","未知","2","250","6","4.69","4.97","4.7"
895,"e93671-c21014-7372-c34009-2c1019-121306-402923-e61012-08992-431608-272349","7","37","0","8","4","4.67","4.76","4.69"
896,"7b3868-8c256-5f38-30514-c23605-b43550-121306-b82976-ff2187-431608-272349","0","47","0","8","10","4.72","4.91","4.75"
897,"ce4073-4f1911-ac854-e9651-121306-e61012-141582-231660-242273-431608-272349","1","13","0","8","10","4.44","4.89","4.44"
898,"2d4026-a22132-99196-222440-8b2948-032517-f23171-c7871-f62276-db928-a51947-341620-11995-121306-402923-84752-c2857-a8269-431608-272349","9","未知","1","98","3","4.82","4.64","4.82"
899,"60725-5a3200-341600-d13024-99196-222440-603585-0a2432-a8274-6b3409-603585-611350-0a2632-0a2632-292238-292238-121306-b82976-ff2187-102277-d0128-431608-272349","8","未知","2","102","10","4.73","5","4.8"
900,"a8269-5d2360-b2193-fc3373-30514-d72063-be2895","0","40","0","8","7","4.74","4.71","4.76"
901,"e61012-eb2057-11995-ef1573-8e302-262624-121306-402923-e22943-ac854-cc34-d0128-431608-272349","6","未知","2","8","9","5","5","4.89"
902,"fd1051-e01010-de2424-c34009-2c1019-121306-9b2195-e21602-431608-272349","7","37","0","8","1","4.63","5","4.49"
903,"20836-671659-121306-192896-2c3863-871632-431608-272349","3","25","0","251","2","4.78","4.96","4.78"
904,"48690-50882-a93677-262624-121306-402923-5f38-1f2314-192896-652408-431608-272349","13","未知","2","8","1","4.71","4.94","4.72"
906,"102277-9f1640-6f178-323291-3b4047-121306-402923-84752-923691-072768-431608-272349","15","未知","1","8","7","5","5","5"
907,"e7877-5b1293-621274-621274-2c1019-121306-c2857-a8269-431608-272349","0","15","0","150","3","4.75","5","4.75"
909,"8a2972-a32507-dc2847-b32448-8a2972-a32507-dc2847-b32448-ea2006-161707-ea2006-603872-0f2124-0f2124-ee867-121306-402923-84752-231660-c7153-8c2935-431608-272349","2","未知","1","252","3","4.86","5","4.95"
910,"002989-103047-661715-121306-cc34-f71647-de2424-c53116-272349","1","32","0","8","0","0","0","0"
911,"8a2449-ed213-e01010-2e1710-43819-54938-121306-ac854-5d3792-d0128-514032-b31-a21596-6417-951677-431608-272349","0","26","0","8","10","4.5","5","4.46"
912,"321829-60442-4a3834-121306-102277-9f1640-492461-e22943-e61012-431608-272349","7","36","0","155","1","0","0","0"
913,"183498-1d1611-271028-451278-d6384-ac854-d556","1","24","0","8","10","4.6","5","4.5"
914,"a43407-231660-341758","0","68","0","8","6","4.62","4.86","4.67"
915,"7e1325-ff2187-782390-fc3373-121306-a93922-dd497-d0128-431608-272349","4","63","0","253","3","0","0","0"
916,"8a2234-fe1148-d82616-d62216-121306-591563-c7153-1d553-431608-272349","0","21","0","90","6","4.75","4.86","4.79"
917,"87965-021794-323291-3c2588-021794-43819-54938-121306-8d3794-9d1564-901869-713861-901015-253623-ac854-353977-5a1952-ac854-8c2935-431608-272349","0","26","0","8","4","0","0","0"
918,"083121-af1443-de2424-c53116","7","49","0","8","4","4.56","5","4.56"
919,"363247-243077-5a537-b93992-121306-c2857-a8269-431608-272349","2","未知","1","116","3","4.79","4.97","4.84"
920,"002989-102277-9f1640-c34009-552471-d72063-121306-352708-cf2679-ed213-431608-272349","0","11","0","8","0","4.76","4.9","4.75"
921,"28162-c7153-002989-ce4073-e21602-b91787-2c1019-552471-fc3373-121306-253866-e21602-87965-431608-272349","7","36","0","185","1","0","0","0"
922,"402923-e61012-e33426-1c925-961815-121306-be1093-db3612-e11381-431608-272349","0","12","0","191","2","4.38","4.86","4.52"
923,"c34009-2c1019-231660-be2895-002989-102277-9f1640-5a1952-3c1399-c34009-2c1019-121306-ce4073-043463-432039-431608-272349","7","37","0","8","9","5","5","5"
924,"193506-ce4073-59366-572883-121306-59366-e41314-272349","0","12","0","8","1","4.68","4.71","4.71"
925,"753219-a8269-d6285-7e1325-48690-e0770-1d3469-121306-192896-2c3863-871632-431608-272349","3","25","0","8","2","0","0","0"
926,"843204-5b1293-082380-233398-33816","0","1","0","8","8","5","5","5"
928,"263949-102277-b2193-731761-a13945","0","12","0","8","8","3.67","5","3.83"
929,"5a537-402923-912443-76305-d72063","0","68","0","8","0","0","0","0"
930,"141582-af1654-2e1710-1e4086-4a2318-121306-5e2725-a21596-063761-431608-272349","1","13","0","8","0","0","0","0"
931,"2c145-342036-7b3484-dd3028-021794-72226-ae786-121306-79217-cd3847-e21602-431608-272349","4","63","0","254","6","0","0","0"
932,"723718-d72063-8a2234-931140-2e1710-1e4086-4a2318-de2424-c53116","1","32","0","8","1","4.76","4.84","4.78"
934,"123573-2b3552-fd1051-dd1152-431422-fa4015-2b3552-be1093-d4496","11","未知","2","8","8","5","5","5"
935,"b43550-4a2318-7f2759-633547-d52609-693510-7f2759-322524-a23694-b43550-121306-79217-cd3847-e21602-431608-272349","0","15","0","255","4","4.6","4.96","4.6"
936,"0c3415-fa1254-002989-5315-c63006-d72063-121306-6f3045-eb2057-871632-431608-272349","0","17","0","8","9","4.62","5","4.69"
937,"341620-4a2318-66812-43819-54938-121306-402923-84752-431608-272349","0","26","0","8","7","0","0","0"
938,"59550-814098-0c1478-af1654-4a2318-121306-dd1152-d556-8a2234-772477-4a2318-272349","1","33","0","8","7","4.58","4.73","4.59"
940,"4a2318-082380-c62143-641271-641271-323291","4","88","0","8","1","3.33","5","3.33"
941,"901050-72855-1c925-11949-361622-121306-8d3794-16978-a53996-901869-713861-901015-6f3045-eb2057-2c3401-ce4005-5a1952-ac854-8c2935-431608-272349","7","37","0","8","9","4.76","5","4.81"
942,"153403-153403-e93671-231660-5f1609-2c1019-121306-8d3794-552153-901869-713861-901015-253623-043726-5a1952-ac854-8c2935-431608-272349","1","75","0","8","0","4.67","4.79","4.69"
943,"b2193-9d3940-881252-c62143-881252-682499-b2193-fc3373-323291-021794-121306-79217-cd3847-e21602-431608-272349","0","28","0","256","6","4.73","4.83","4.81"
945,"b2193-f83624-442854-901015-e52645-973248-b2193-fc3373-28807-442854-121306-5e2725-a21596-063761-431608-272349","0","0","0","257","0","4.81","4.89","4.81"
946,"121929-031708-5f1581","1","2","0","8","7","4.85","5","4.85"
948,"3f3083-49292-de2424-c53116-121306-52727-192896-ed2191-431608-272349","7","49","0","8","10","4.63","4.87","4.7"
952,"1a1215-5e1438-52727-042150-2c1019-121306-661087-4a1619-0a3249-431608-272349","7","36","0","188","2","4.36","4.64","4.45"
953,"87107-0f2124-87107-0f2124-262624-d42982-4a3610-0f2124-a32507-152853-152853-a32507-121306-b82976-ff2187-431608-272349","6","未知","2","8","10","4.84","4.95","4.82"
955,"9f1640-141582-8d1398-8d1398-082380-233398-33816","0","1","0","8","9","4.41","5","4.47"
956,"5a2225-c02692-9f790-353977-c62143-341620-4a2318-66812-c62143-e63234-4a2318-121306-a8269-65804-e21602-431608-272349","0","71","0","8","6","4.37","4.85","4.56"
957,"263949-042150-ac854-253880-c62143-312841-42574-6e2940-a11755-d72063-121306-6f3045-5e2725-871632-431608-272349","0","40","0","46","0","4.66","4.79","4.69"
958,"193908-5b1293-1f2100-64368-121306-102277-9f1640-223664-d91077-8c2935-431608-272349","15","未知","1","190","2","4.81","5","4.9"
959,"d556-812439-323291-8a2234-863895-5a3493-4a2318-121306-8d3794-16978-16978-901869-713861-901015-6a3579-052425-5a1952-ac854-8c2935-431608-272349","0","8","0","8","6","0","0","0"
962,"152857-1d881-8a2234-be65-121306-b31-b52770-d0128-431608-272349","1","2","0","8","0","4.88","4.85","4.81"
964,"39147-102277-e52645-7b1223-d82616-d62216","0","21","0","8","3","0","0","0"
965,"253623-031708-fa4015-2b3552-c53116-4a3834-121306-e61012-871632-2e2108-431608-272349","7","37","0","8","1","4.82","5","4.73"
967,"8e302-262624-121306-402923-e61012-431608-272349","6","未知","2","258","7","4.85","4.92","4.86"
968,"fe1605-60725-341600-d13024-121306-402923-84752-ac854-cc34-d0128-431608-272349","8","未知","2","259","3","4.89","5","4.89"
969,"342412-45894-ae1323-f33446-6d3428-121306-402923-e22943-ac854-cc34-d0128-431608-272349","0","67","0","8","9","4.45","4.83","4.53"
970,"363247-812352-f13620-c53116-fc3373-de2424-c53116-ae786-021794-00945-2e1710-121306-402923-8c2935-431608-272349","4","19","0","260","6","4.93","5","4.97"
971,"64368-7f4028-d2536-fc3373-dd3028-de2424-121306-8d3794-59550-901869-713861-901015-da3669-d41430-6b1586-be65-5a1952-ac854-8c2935-431608-272349","0","31","0","8","1","0","0","0"
972,"233398-1e2402-1e2402-a51005-322524-c02692-b2193-fc3373-43819-54938-121306-102277-9f1640-402923-e22943-431608-272349","0","26","0","261","0","4.85","4.95","4.85"
973,"7e2903-5b1293-a72217-dc3924-59366-e41314","0","12","0","8","2","4.88","5","4.88"
974,"87965-e52645-431608-121306-893131-68558-e21602-431608-272349","7","36","0","125","1","5","5","5"
975,"521153-fa1254-de2424-c53116-121306-251713-a21596-063761-431608-272349","1","32","0","8","6","4.7","4.87","4.69"
976,"492461-8c2935-323291-121306-b43550-323291-641271-323291-5c1479-c3470-323291-ce4073-e21602-431608-272349","0","8","0","10","8","4.83","5","4.84"
977,"141582-a22383-082380-233398-323291-021794-121306-6a3579-c93763-923691-431608-272349","1","3","0","8","6","4.74","4.77","4.73"
978,"231660-66486-b61011-8b3036-7f4028-fc3373-f63938-24424-121306-8a2234-5315-e5445-431608-272349","0","39","0","8","9","4.81","4.91","4.83"
979,"2f3404-103658-c53116-66812-121306-79217-cd3847-e21602-431608-272349","1","59","0","262","6","4.77","4.87","4.81"
984,"87965-d556-8a2234-dc2601-901015-a93922-dd497-d0128-431608","0","12","0","263","3","4.55","4.91","4.55"
985,"321829-60442-4a3834-121306-102277-9f1640-ce141-682644-ce4073-2b3528-431608-272349","7","36","0","155","0","4.91","5","4.95"
986,"492461-9f1640-231660-0e880-901869-121306-433290-253623-60172-d556-431608-272349","1","23","0","264","2","4.77","4.89","4.74"
987,"022488-051683-e33426-1c925-961815-121306-b82976-ff2187-431608-272349","0","12","0","12","10","4.83","5","4.79"
988,"022488-051683-e33426-1c925-961815-121306-a8269-fa405-432039-431608-272349","0","12","0","12","7","4.9","5","4.85"
989,"a43214-08613-2e1710-121306-402923-e93887-e22943-492461-5e2725-951677-431608-272349","0","7","0","9","0","4.81","4.93","4.9"
990,"e21548-c93763-e41314-6f228-121306-79217-cd3847-e21602-431608-272349","1","13","0","265","6","4.86","4.9","4.86"
991,"39147-403983-50882-9b2653-a63626-0c3415-fa1254-c63006-d72063","0","17","0","8","6","0","0","0"
992,"402923-8e302-cc910-9d3940-132289-121306-402923-84752-002989-5a1765-ba1465-431608-272349","3","50","0","266","7","3.5","4.33","3.5"
993,"002989-2e1710-fc3373-d71618-121306-251713-a21596-063761-431608-272349","0","29","0","175","1","4.72","4.9","4.74"
994,"243077-f83517-391919-243077-193506-ae786-121306-102277-9f1640-402923-84752-36950-d72077-431608-272349","0","0","0","24","7","4.83","4.98","4.83"
995,"243077-f83517-391919-243077-193506-ae786-121306-102277-9f1640-5315-823574-f81036-431608-272349","0","0","0","24","6","4.73","4.8","4.74"
996,"8a2234-f82023-c52955-492461-7f2104-d0128-431608","1","2","0","267","8","4.77","4.97","4.82"
998,"2b4091-7d1638-ab404-4b1966-133334-b2193-fc3373-d72063-121306-0d1431-063761-431608-272349","0","40","0","268","5","4.86","4.89","4.86"
999,"ce4073-cc2258-5f1581-121306-f71647-ea1134-e21602-431608-272349","1","2","0","269","8","4.55","4.92","4.53"
1000,"31171-5d2360-231660-be2895-121306-e4673-302533-031473-431608-a43251-4a3610-d92985-814098-642862-272349","0","15","0","201","2","4.81","4.96","4.85"
1001,"d22182-593882-e33591-121306-ce4073-e21602-431608-272349","1","2","0","8","8","4.66","5","4.74"
1002,"cd2378-cd2378-5f1581-2b3552-2e1710","1","13","0","8","8","4.79","4.84","4.77"
1003,"5c1479-c3470-de3143-121306-5e2725-98183-063761-431608-272349","0","21","0","18","8","4.82","5","4.82"
1004,"923691-ce4073-b4466-a43214-e41314-6f228-121306-402923-a21596-063761-031473-431608-272349","3","10","0","203","7","4.71","5","4.74"
1006,"6a3579-ad2269-3a1157-d6384-43819-6d3428","0","26","0","8","7","4.86","5","5"
1007,"183498-421264-652408-10905-121306-102277-9f1640-ed2191-d3331-90976-e72968-431608-272349","9","未知","1","134","5","4.56","5","4.78"
1008,"2c3454-6f1663-8a2234-c21871-121306-8a2234-5315-e5445-431608-272349","0","18","0","8","0","0","0","0"
1009,"5315-d71246-7c3586-d13754-a13945-931140","4","63","0","8","0","4.36","5","4.36"
1010,"a63626-923691-2b3552-e33591","1","2","0","8","6","4.82","4.94","4.84"
1011,"bd3656-1e2402-bd3656-251116-121306-bd3656-1e2402-402923-84752-431608-272349","0","4","0","5","7","4.76","4.84","4.75"
1012,"2027-b43042-7e2903-b22103-021794-66812-121306-cd2378-8d1754-663941-431608-272349","1","3","0","128","8","4.68","4.94","4.64"
1013,"243077-323291-e01010-2e1710-121306-de2424-c53116-912443-76305-d72063-272349","1","32","0","8","6","4.38","5","4.44"
1014,"2027-b43042-7e2903-0c3415-fa1254-b2193-fc3373-c63006-d72063-121306-342412-4f3216-223743-431608-272349","0","17","0","8","8","4.27","4.76","4.36"
1015,"043458-b0540-532569-231660-a62740-d62216-1c925-2e1710-1e4086-4a2318","1","2","0","8","8","4.75","5","4.79"
1016,"d63854-9f790-253623-121306-402923-e93887-e22943-431608-272349","1","2","0","59","0","4.83","4.84","4.89"
1018,"f21805-273158-ac854-4f1911","1","75","0","8","10","4.81","5","4.81"
1019,"2c3454-6f1663-8a2234-c21871-121306-cd2378-8d1754-663941-431608-272349","0","18","0","8","6","4.25","4.65","4.18"
1020,"4a3834-be2895-121306-342036-cd3847-652630-431608-272349","1","2","0","270","10","4.64","4.9","4.69"
1021,"a22383-8c851-8a453-121306-be2895-4f1911-af2835-251713-a21596-063761-431608-272349","0","71","0","145","6","4.81","5","4.89"
1022,"c3176-d32947-43819-6d3428-291209-fa1254-ae1323-f33446-6d3428-121306-b82976-ff2187-102277-8a2234-d0128-431608-272349","0","26","0","8","10","4.68","4.95","4.7"
1023,"59827-aa3982-e314-d71618-931140","1","2","0","8","8","4.7","4.92","4.74"
1024,"9f1640-102277-d62216-1c925-be2895","0","21","0","8","7","4.33","5","4.33"
1025,"141582-f13620-48690-d6384-121306-a8269-65804-d0128-431608-272349","1","13","0","8","8","4.23","4.45","4.32"
1026,"2c3454-6f1663-8a2234-c21871-121306-a93922-66812-ed213-9b2653-d0128-431608-272349","0","18","0","8","8","4.08","5","4.17"
1027,"f42916-ab2973-223296-a33027-3c1399-e41314-6f228-121306-a93922-dd497-d0128-431608-272349","1","46","0","271","3","4.5","5","4.48"
1028,"fc3373-641271-b5245-121306-b82976-ff2187-431608-272349","1","32","0","31","10","4.85","4.96","4.84"
1029,"911529-051489-5f38-30514-de2424-121306-103337-b4266-5a3200-593882-2c3401-cc1100-431608-272349","0","47","0","8","5","5","5","5"
1030,"9f1640-042150-e91407-121306-5315-823574-f81036-431608-272349","1","2","0","126","6","4.55","4.9","4.56"
1031,"ef3399-43819-1d1611-ac854-4f1911-121306-6f3045-eb2057-2b2486-431608-272349","1","75","0","272","9","4.71","4.92","4.77"
